,asset_id,label,split,fps,frame_count,duration_seconds,frame_height,frame_width,frame_channels,orginal_video_start_second,original_video_end_second,original_video_target_second,target_second,reliable_audio
3303,408139,36,train,25.0,382,9.96,1080,1920,3,41.0,51.0,46.0,5.0,1
3282,408100,36,train,25.0,367,9.96,1080,1920,3,23.0,33.0,28.0,5.0,0
3272,406646,36,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
3322,471372,36,train,25.0,377,9.96,1080,1920,3,55.0,65.0,60.0,5.0,1
3307,408147,36,train,25.0,477,9.96,1080,1920,3,49.0,59.0,54.0,5.0,1
3288,408110,36,train,25.0,327,9.96,1080,1920,3,13.0,23.0,18.0,5.0,1
3302,408137,36,train,25.0,262,9.96,1080,1920,3,53.0,63.0,58.0,5.0,0
3283,408101,36,train,25.0,291,9.96,1080,1920,3,37.0,47.0,42.0,5.0,1
3286,408105,36,train,25.0,279,9.88,1080,1920,3,61.120000000000005,71.12,70.0,8.879999999999995,1
3314,408158,36,train,25.0,299,9.96,1080,1920,3,87.0,97.0,92.0,5.0,1
3284,408103,36,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,1
3329,231451511,36,train,25.0,252,9.96,720,1280,3,0.0,10.0,4.0,4.0,0
3323,471373,36,train,25.0,377,9.96,1080,1920,3,55.0,65.0,60.0,5.0,1
3281,408099,36,train,25.0,390,9.96,1080,1920,3,15.0,25.0,20.0,5.0,0
3327,226311861,36,train,25.0,377,9.96,720,1280,3,25.0,35.0,30.0,5.0,0
3320,440950,36,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
3324,226303211,36,train,25.0,377,9.96,720,1280,3,5.0,15.0,10.0,5.0,0
3287,408106,36,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,1
3312,408156,36,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,1
3292,408116,36,train,25.0,477,9.96,1080,1920,3,9.0,19.0,14.0,5.0,0
3274,406652,36,train,25.0,331,9.84,1080,1920,3,3.28,13.28,12.0,8.72,0
3293,408117,36,train,25.0,311,9.84,1080,1920,3,12.48,22.48,20.0,7.52,0
3294,408122,36,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,1
3316,408161,36,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
3289,408111,36,train,25.0,295,9.96,1080,1920,3,65.0,75.0,70.0,5.0,1
3280,406721,36,train,25.0,353,9.96,1080,1920,3,31.0,41.0,36.0,5.0,0
3276,406664,36,train,25.0,358,9.96,1080,1920,3,23.0,33.0,28.0,5.0,0
3325,226305081,36,train,25.0,252,9.96,720,1280,3,0.0,10.0,4.0,4.0,0
3311,408154,36,train,25.0,377,9.96,1080,1920,3,25.0,35.0,30.0,5.0,1
3309,408151,36,train,25.0,351,9.96,1080,1920,3,5.0,15.0,10.0,5.0,1
3299,408132,36,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
3319,440934,36,train,25.0,427,9.96,1080,1920,3,7.0,17.0,12.0,5.0,0
3365,416325,37,train,25.0,427,9.96,1080,1920,3,7.0,17.0,12.0,5.0,0
3384,465787,37,train,25.0,377,9.96,1080,1920,3,15.0,25.0,20.0,5.0,1
3404,286587931,37,train,25.0,420,9.88,720,1280,3,6.800000000000001,16.8,14.0,7.199999999999999,1
3362,412280,37,train,25.0,383,9.96,1080,1920,3,13.0,23.0,18.0,5.0,1
3378,463788,37,train,25.0,327,9.96,1080,1920,3,13.0,23.0,18.0,5.0,0
3376,463786,37,train,25.0,309,9.88,1080,1920,3,2.3599999999999994,12.36,12.0,9.64,1
3373,462868,37,train,25.0,327,9.96,1080,1920,3,13.0,23.0,18.0,5.0,0
3405,286588281,37,train,25.0,452,9.96,720,1280,3,27.0,37.0,32.0,5.0,1
3360,412277,37,train,25.0,477,9.96,1080,1920,3,9.0,19.0,14.0,5.0,0
3416,305252391,37,train,25.0,223,8.8,720,1280,3,0.0,8.92,4.0,4.0,1
3385,465788,37,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,1
3406,286588621,37,train,25.0,370,9.84,720,1280,3,4.83,14.83,12.0,7.17,1
3418,305256491,37,train,25.0,234,9.24,720,1280,3,0.0,9.36,2.0,2.0,1
3397,201385891,37,train,25.0,327,9.96,464,848,3,3.0,13.0,8.0,5.0,1
3393,201385851,37,train,25.0,335,9.8,464,848,3,17.31,27.31,24.0,6.690000000000001,1
3383,465786,37,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,1
3369,462862,37,train,25.0,377,9.96,1080,1920,3,15.0,25.0,20.0,5.0,0
3411,302461001,37,train,25.0,377,9.96,720,1280,3,5.0,15.0,10.0,5.0,1
3363,412281,37,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,1
3403,286587821,37,train,25.0,277,9.96,720,1280,3,1.0,11.0,6.0,5.0,1
3386,465789,37,train,25.0,377,9.96,1080,1920,3,15.0,25.0,20.0,5.0,1
3410,302445341,37,train,25.0,223,8.8,720,1280,3,0.0,8.98,2.0,2.0,1
3413,302563351,37,train,25.0,277,9.96,720,1280,3,1.0,11.0,6.0,5.0,1
3364,412282,37,train,25.0,377,9.96,1080,1920,3,55.0,65.0,60.0,5.0,1
3382,465784,37,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
3398,201385901,37,train,25.0,277,9.96,464,848,3,11.0,21.0,16.0,5.0,1
3368,452134,37,train,25.0,265,9.88,1080,1920,3,2.5600000000000005,12.56,10.0,7.439999999999999,0
3367,416328,37,train,25.0,454,9.96,1080,1920,3,55.0,65.0,60.0,5.0,0
3412,302563301,37,train,25.0,252,9.96,720,1280,3,0.0,10.0,4.0,4.0,1
3414,305218351,37,train,25.0,219,8.64,720,1280,3,0.0,8.76,2.0,2.0,1
3375,463108,37,train,25.0,477,9.96,1080,1920,3,9.0,19.0,14.0,5.0,1
3391,472797,37,train,25.0,277,9.96,1080,1920,3,31.0,41.0,36.0,5.0,1
3377,463787,37,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,0
3381,463968,37,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,1
3389,465794,37,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
3380,463924,37,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,0
3372,462865,37,train,25.0,477,9.96,1080,1920,3,9.0,19.0,14.0,5.0,0
3371,462864,37,train,25.0,250,9.88,1080,1920,3,20.0,30.0,26.0,6.0,0
3390,472796,37,train,25.0,327,9.96,1080,1920,3,33.0,43.0,38.0,5.0,1
3370,462863,37,train,25.0,327,9.96,1080,1920,3,23.0,33.0,28.0,5.0,0
3407,286588781,37,train,25.0,277,9.96,720,1280,3,1.0,11.0,6.0,5.0,1
3396,201385881,37,train,25.0,464,9.8,464,848,3,13.5,23.5,20.0,6.5,1
3392,472839,37,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
3379,463789,37,train,25.0,277,9.96,1080,1920,3,31.0,41.0,36.0,5.0,0
3387,465790,37,train,25.0,314,9.88,1080,1920,3,2.5600000000000005,12.56,12.0,9.44,1
3402,286586741,37,train,25.0,477,9.96,720,1280,3,39.0,49.0,44.0,5.0,1
3415,305219671,37,train,25.0,327,9.96,720,1280,3,3.0,13.0,8.0,5.0,1
3394,201385861,37,train,25.0,252,9.96,464,848,3,0.0,10.0,2.0,2.0,1
3504,483449,38,train,25.0,477,9.96,1080,1920,3,49.0,59.0,54.0,5.0,1
3481,440719,38,train,25.0,224,8.84,1080,1920,3,0.0,8.96,6.0,6.0,1
3498,483441,38,train,25.0,230,9.08,1080,1920,3,0.0,9.16,6.0,6.0,1
3503,483448,38,train,25.0,143,5.6,1080,1920,3,0.0,5.69,2.0,2.0,1
3478,404918,38,train,25.0,461,9.84,1080,1920,3,32.12,42.12,38.0,5.880000000000003,1
3466,401285,38,train,25.0,477,9.96,1080,1920,3,9.0,19.0,14.0,5.0,1
3469,401290,38,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,1
3480,408131,38,train,25.0,118,4.6,1080,1920,3,0.0,4.72,2.0,2.0,1
3463,401278,38,train,25.0,279,9.88,1080,1920,3,1.16,11.16,8.0,6.84,1
3490,471242,38,train,25.0,427,9.96,1080,1920,3,7.0,17.0,12.0,5.0,1
3483,443352,38,train,25.0,277,9.96,1080,1920,3,11.0,21.0,16.0,5.0,1
3467,401287,38,train,25.0,277,9.96,1080,1920,3,41.0,51.0,46.0,5.0,1
3484,443561,38,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,1
3492,483433,38,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
3489,450685,38,train,25.0,290,9.88,1080,1920,3,1.5999999999999996,11.6,8.0,6.4,1
3474,401295,38,train,25.0,277,9.96,1080,1920,3,11.0,21.0,16.0,5.0,1
3486,450677,38,train,25.0,275,9.88,1080,1920,3,1.0,11.0,6.0,5.0,1
3473,401294,38,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
3496,483438,38,train,25.0,427,9.96,1080,1920,3,7.0,17.0,12.0,5.0,1
3505,483450,38,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,1
3460,401266,38,train,25.0,308,9.84,1080,1920,3,2.3599999999999994,12.36,12.0,9.64,1
3475,404211,38,train,25.0,477,9.96,1080,1920,3,29.0,39.0,34.0,5.0,1
3506,483830,38,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,1
3465,401282,38,train,25.0,327,9.96,1080,1920,3,53.0,63.0,58.0,5.0,1
3457,401261,38,train,25.0,226,8.92,1080,1920,3,0.0,9.08,2.0,2.0,1
3453,401253,38,train,25.0,315,9.96,1080,1920,3,11.0,21.0,16.0,5.0,0
3500,483443,38,train,25.0,354,9.96,1080,1920,3,119.0,129.0,124.0,5.0,1
3471,401292,38,train,25.0,277,9.96,1080,1920,3,11.0,21.0,16.0,5.0,1
3502,483445,38,train,25.0,274,9.88,1080,1920,3,0.9600000000000009,10.96,8.0,7.039999999999999,1
3468,401288,38,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,1
3491,471243,38,train,25.0,327,9.96,1080,1920,3,53.0,63.0,58.0,5.0,1
3472,401293,38,train,25.0,332,9.96,1080,1920,3,23.0,33.0,28.0,5.0,1
3464,401279,38,train,25.0,339,9.96,1080,1920,3,39.0,49.0,44.0,5.0,1
3488,450684,38,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,1
3470,401291,38,train,25.0,413,9.88,1080,1920,3,16.52,26.52,22.0,5.48,1
3493,483434,38,train,25.0,427,9.96,1080,1920,3,7.0,17.0,12.0,5.0,1
3477,404555,38,train,25.0,477,9.96,1080,1920,3,39.0,49.0,44.0,5.0,1
3485,450584,38,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
3461,401276,38,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,1
3508,189847081,38,train,25.0,377,9.96,720,1280,3,25.0,35.0,30.0,5.0,1
3456,401260,38,train,25.0,446,9.84,1080,1920,3,14.64,24.64,20.0,5.359999999999999,1
3455,401259,38,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
3494,483435,38,train,25.0,397,9.96,1080,1920,3,23.0,33.0,28.0,5.0,1
3509,194895931,38,train,25.0,327,9.96,720,1280,3,3.0,13.0,8.0,5.0,1
3495,483436,38,train,25.0,304,9.96,1080,1920,3,25.0,35.0,30.0,5.0,1
3501,483444,38,train,25.0,277,9.96,1080,1920,3,21.0,31.0,26.0,5.0,1
3591,201271011,39,train,25.0,327,9.96,288,352,3,3.0,13.0,8.0,5.0,1
3577,480265,39,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,0
3561,446630,39,train,25.0,420,9.88,1080,1920,3,16.8,26.8,24.0,7.199999999999999,0
3578,480266,39,train,25.0,477,9.96,1080,1920,3,19.0,29.0,24.0,5.0,0
3596,201782071,39,train,25.0,252,9.96,720,1280,3,0.0,10.0,4.0,4.0,0
3554,416496,39,train,25.0,327,9.96,1080,1920,3,43.0,53.0,48.0,5.0,1
3544,402378,39,train,25.0,399,9.96,1080,1920,3,7.0,17.0,12.0,5.0,1
3571,477361,39,train,25.0,277,9.96,1080,1920,3,31.0,41.0,36.0,5.0,0
3588,201242871,39,train,25.0,350,9.88,288,352,3,22.04,32.04,30.0,7.960000000000001,0
3586,194792751,39,train,25.0,456,9.88,720,1280,3,18.24,28.24,24.0,5.760000000000002,0
3597,201782081,39,train,25.0,327,9.96,720,1280,3,13.0,23.0,18.0,5.0,0
3552,406660,39,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,0
3592,201271021,39,train,25.0,426,9.92,288,352,3,17.0,27.0,22.0,5.0,1
3563,446635,39,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
3595,201782061,39,train,25.0,458,9.88,720,1280,3,18.32,28.32,28.0,9.68,0
3558,422922,39,train,25.0,393,9.88,1080,1920,3,13.48,23.48,20.0,6.52,0
3545,402397,39,train,25.0,342,9.8,1080,1920,3,12.920000000000002,22.92,20.0,7.079999999999998,0
3580,480333,39,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
3565,447406,39,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
3583,482306,39,train,25.0,277,9.92,1080,1920,3,61.03999999999999,71.03999999999999,68.0,6.960000000000008,1
3598,201782101,39,train,25.0,327,9.96,720,1280,3,13.0,23.0,18.0,5.0,0
3555,422772,39,train,25.0,354,9.96,1080,1920,3,7.0,17.0,12.0,5.0,0
3582,482305,39,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,1
3570,476451,39,train,25.0,351,9.88,1080,1920,3,14.04,24.04,20.0,5.960000000000001,1
3585,194791911,39,train,25.0,277,9.96,720,1280,3,1.0,11.0,6.0,5.0,0
3572,477362,39,train,25.0,377,9.96,1080,1920,3,45.0,55.0,50.0,5.0,0
3562,446631,39,train,25.0,427,9.96,1080,1920,3,7.0,17.0,12.0,5.0,0
3574,479693,39,train,25.0,256,9.92,1080,1920,3,0.1999999999999993,10.2,8.0,7.800000000000001,0
3546,402398,39,train,25.0,344,9.96,1080,1920,3,17.0,27.0,22.0,5.0,0
3576,480164,39,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
3599,201782111,39,train,25.0,377,9.96,720,1280,3,5.0,15.0,10.0,5.0,0
3547,402421,39,train,25.0,259,9.88,1080,1920,3,0.3599999999999994,10.36,10.0,9.64,0
3567,451695,39,train,25.0,293,9.88,1080,1920,3,31.72,41.72,38.0,6.280000000000001,0
3568,451696,39,train,25.0,360,9.96,1080,1920,3,27.0,37.0,32.0,5.0,0
3559,440932,39,train,25.0,327,9.96,1080,1920,3,43.0,53.0,48.0,5.0,0
3575,480130,39,train,25.0,427,9.96,1080,1920,3,7.0,17.0,12.0,5.0,0
3587,201242861,39,train,25.0,252,9.96,288,352,3,0.0,10.0,4.0,4.0,0
3569,459718,39,train,25.0,260,9.88,1080,1920,3,10.4,20.4,20.0,9.6,0
3593,201461501,39,train,25.0,419,9.84,720,1280,3,6.789999999999999,16.79,14.0,7.210000000000001,0
3550,406634,39,train,25.0,355,9.84,1080,1920,3,4.24,14.24,14.0,9.76,0
3590,201271001,39,train,25.0,331,9.88,288,352,3,13.239999999999998,23.24,20.0,6.760000000000002,1
3579,480331,39,train,25.0,244,9.64,1080,1920,3,0.0,9.73,4.0,4.0,0
3560,446628,39,train,25.0,388,9.84,1080,1920,3,15.29,25.29,24.0,8.71,0
3566,450551,39,train,25.0,362,9.88,1080,1920,3,20.88,30.88,26.0,5.120000000000001,0
3548,402425,39,train,25.0,108,4.2,1080,1920,3,0.0,4.32,2.0,2.0,0
3556,422774,39,train,25.0,377,9.96,1080,1920,3,15.0,25.0,20.0,5.0,0
3650,420904,40,train,25.0,162,6.36,1080,1920,3,0.0,6.48,2.0,2.0,1
3633,405204,40,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,1
3674,462878,40,train,25.0,327,9.96,1080,1920,3,13.0,23.0,18.0,5.0,1
3655,446872,40,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,0
3651,427280,40,train,25.0,276,9.96,1080,1920,3,21.0,31.0,26.0,5.0,1
3675,462998,40,train,25.0,327,9.96,1080,1920,3,13.0,23.0,18.0,5.0,1
3667,462871,40,train,25.0,262,9.96,1080,1920,3,45.0,55.0,50.0,5.0,1
3658,446877,40,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
3639,411963,40,train,25.0,236,9.32,1080,1920,3,0.0,9.44,4.0,4.0,0
3659,446878,40,train,25.0,448,9.88,1080,1920,3,44.6,54.6,52.0,7.399999999999999,0
3665,462589,40,train,25.0,365,9.84,1080,1920,3,34.61,44.61,40.0,5.390000000000001,1
3632,405197,40,train,25.0,477,9.96,1080,1920,3,19.0,29.0,24.0,5.0,1
3637,408163,40,train,25.0,277,9.96,1080,1920,3,61.0,71.0,66.0,5.0,0
3666,462590,40,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
3662,448117,40,train,25.0,277,9.96,1080,1920,3,11.0,21.0,16.0,5.0,1
3635,405206,40,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,1
3645,412639,40,train,25.0,482,9.96,1080,1920,3,29.0,39.0,34.0,5.0,1
3642,412635,40,train,25.0,339,9.96,1080,1920,3,39.0,49.0,44.0,5.0,0
3641,412633,40,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,1
3648,420739,40,train,25.0,277,9.96,1080,1920,3,11.0,21.0,16.0,5.0,1
3663,451068,40,train,25.0,338,9.88,1080,1920,3,10.68,20.68,18.0,7.32,0
3676,474458,40,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,1
3673,462877,40,train,25.0,327,9.96,1080,1920,3,33.0,43.0,38.0,5.0,1
3657,446875,40,train,25.0,404,9.88,1080,1920,3,25.56,35.56,34.0,8.439999999999998,0
3654,446869,40,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
3688,311789211,40,train,25.0,277,9.96,720,1280,3,1.0,11.0,6.0,5.0,1
3634,405205,40,train,25.0,377,9.96,1080,1920,3,15.0,25.0,20.0,5.0,1
3640,412087,40,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,1
3681,201938211,40,train,25.0,252,9.96,720,1280,3,0.0,10.0,4.0,4.0,1
3656,446873,40,train,25.0,277,9.96,1080,1920,3,11.0,21.0,16.0,5.0,0
3677,474460,40,train,25.0,190,7.48,1080,1920,3,0.0,7.6,4.0,4.0,1
3671,462875,40,train,25.0,327,9.96,1080,1920,3,53.0,63.0,58.0,5.0,1
3646,412640,40,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,1
3660,446885,40,train,25.0,434,9.96,1080,1920,3,51.0,61.0,56.0,5.0,0
3682,213795261,40,train,25.0,320,9.96,720,1280,3,45.0,55.0,50.0,5.0,0
3643,412637,40,train,25.0,264,9.88,1080,1920,3,16.96,26.96,22.0,5.039999999999999,1
3689,356458361,40,train,25.0,287,9.84,720,1280,3,52.61,62.61,58.0,5.390000000000001,0
3672,462876,40,train,25.0,327,9.96,1080,1920,3,23.0,33.0,28.0,5.0,1
3661,446890,40,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
3670,462874,40,train,25.0,477,9.96,1080,1920,3,19.0,29.0,24.0,5.0,1
3638,411962,40,train,25.0,477,9.96,1080,1920,3,9.0,19.0,14.0,5.0,0
3652,427347,40,train,25.0,273,9.96,1080,1920,3,13.0,23.0,18.0,5.0,0
3678,474461,40,train,25.0,427,9.96,1080,1920,3,27.0,37.0,32.0,5.0,1
3679,474465,40,train,25.0,377,9.96,1080,1920,3,25.0,35.0,30.0,5.0,1
3687,311788491,40,train,25.0,477,9.96,720,1280,3,9.0,19.0,14.0,5.0,1
3684,213799541,40,train,25.0,477,9.96,720,1280,3,39.0,49.0,44.0,5.0,0
3668,462872,40,train,25.0,377,9.96,1080,1920,3,85.0,95.0,90.0,5.0,1
3725,408118,41,train,25.0,295,9.96,1080,1920,3,35.0,45.0,40.0,5.0,1
3744,472918,41,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,0
3738,451311,41,train,25.0,337,9.96,1080,1920,3,23.0,33.0,28.0,5.0,1
3770,273361701,41,train,25.0,166,6.52,720,1280,3,0.0,6.66,2.0,2.0,1
3741,454512,41,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
3751,475334,41,train,25.0,298,9.92,1080,1920,3,1.8800000000000008,11.88,8.0,6.119999999999999,0
3750,475314,41,train,25.0,277,9.96,1080,1920,3,11.0,21.0,16.0,5.0,1
3754,476164,41,train,25.0,377,9.96,1080,1920,3,15.0,25.0,20.0,5.0,0
3759,482965,41,train,25.0,284,9.96,1080,1920,3,47.0,57.0,52.0,5.0,1
3726,411424,41,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
3774,273562291,41,train,25.0,189,7.44,720,1280,3,0.0,7.57,4.0,4.0,0
3775,295235761,41,train,25.0,375,9.84,720,1280,3,5.039999999999999,15.04,14.0,8.96,0
3731,414448,41,train,25.0,228,9.0,1080,1920,3,0.0,9.08,6.0,6.0,1
3765,188579601,41,train,25.0,477,9.96,720,1280,3,9.0,19.0,14.0,5.0,1
3727,411852,41,train,25.0,427,9.96,1080,1920,3,67.0,77.0,72.0,5.0,1
3736,448927,41,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,1
3728,411853,41,train,25.0,427,9.96,1080,1920,3,57.0,67.0,62.0,5.0,1
3730,414378,41,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,1
3761,482967,41,train,25.0,376,9.92,1080,1920,3,15.0,25.0,22.0,7.0,1
3729,414375,41,train,25.0,428,9.96,1080,1920,3,17.0,27.0,22.0,5.0,0
3779,353474861,41,train,25.0,252,9.96,720,1280,3,0.0,10.0,4.0,4.0,0
3753,475350,41,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,1
3776,295236071,41,train,25.0,339,9.84,720,1280,3,3.5700000000000003,13.57,12.0,8.43,0
3756,476179,41,train,25.0,427,9.96,1080,1920,3,7.0,17.0,12.0,5.0,0
3748,475312,41,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,1
3777,295506301,41,train,25.0,477,9.96,720,1280,3,9.0,19.0,14.0,5.0,1
3739,451357,41,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
3746,472920,41,train,25.0,277,9.96,1080,1920,3,341.0,351.0,346.0,5.0,1
3764,188579431,41,train,25.0,427,9.96,720,1280,3,7.0,17.0,12.0,5.0,1
3768,220168191,41,train,25.0,327,9.96,720,1280,3,3.0,13.0,8.0,5.0,0
3752,475349,41,train,25.0,427,9.96,1080,1920,3,7.0,17.0,12.0,5.0,0
3737,448928,41,train,25.0,269,9.88,1080,1920,3,20.76,30.76,26.0,5.239999999999998,1
3749,475313,41,train,25.0,377,9.96,1080,1920,3,15.0,25.0,20.0,5.0,1
3742,472915,41,train,25.0,477,9.96,1080,1920,3,19.0,29.0,24.0,5.0,1
3767,216877821,41,train,25.0,294,9.88,720,1280,3,18.8,28.8,24.0,5.199999999999999,0
3733,414790,41,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
3772,273368141,41,train,25.0,409,9.96,720,1280,3,11.0,21.0,16.0,5.0,0
3773,273554791,41,train,25.0,277,9.96,720,1280,3,1.0,11.0,6.0,5.0,0
3763,188576971,41,train,25.0,259,9.84,720,1280,3,0.3900000000000005,10.39,6.0,5.609999999999999,1
3778,352564321,41,train,25.0,252,9.96,720,1280,3,0.0,10.0,4.0,4.0,0
3758,482964,41,train,25.0,414,9.88,1080,1920,3,26.53,36.53,34.0,7.469999999999999,0
3760,482966,41,train,25.0,419,9.96,1080,1920,3,29.0,39.0,34.0,5.0,1
3771,273365061,41,train,25.0,347,9.96,720,1280,3,19.0,29.0,24.0,5.0,0
3747,472921,41,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,0
3735,425127,41,train,25.0,377,9.96,1080,1920,3,25.0,35.0,30.0,5.0,1
3732,414456,41,train,25.0,289,9.96,1080,1920,3,7.0,17.0,12.0,5.0,1
3769,220168611,41,train,25.0,377,9.96,720,1280,3,5.0,15.0,10.0,5.0,1
3855,463132,42,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,1
3835,463000,42,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,1
3866,463970,42,train,25.0,427,9.96,1080,1920,3,7.0,17.0,12.0,5.0,1
3856,463133,42,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
3818,404158,42,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,1
3828,451184,42,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,1
3822,420888,42,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,1
3816,402315,42,train,25.0,377,9.96,1080,1920,3,15.0,25.0,20.0,5.0,1
3829,451193,42,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
3850,463079,42,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,1
3847,463076,42,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,1
3863,463923,42,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,1
3843,463072,42,train,25.0,311,9.96,1080,1920,3,61.0,71.0,66.0,5.0,1
3852,463081,42,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,1
3817,402316,42,train,25.0,277,9.96,1080,1920,3,71.0,81.0,76.0,5.0,1
3858,463135,42,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,1
3842,463071,42,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,1
3821,420723,42,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,1
3841,463070,42,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,1
3861,463815,42,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
3833,462907,42,train,25.0,268,9.96,1080,1920,3,9.0,19.0,14.0,5.0,1
3860,463814,42,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,1
3864,463925,42,train,25.0,377,9.96,1080,1920,3,35.0,45.0,40.0,5.0,0
3830,462879,42,train,25.0,427,9.96,1080,1920,3,57.0,67.0,62.0,5.0,0
3845,463074,42,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,1
3834,462999,42,train,25.0,377,9.96,1080,1920,3,15.0,25.0,20.0,5.0,1
3837,463002,42,train,25.0,372,9.96,1080,1920,3,23.0,33.0,28.0,5.0,1
3865,463926,42,train,25.0,277,9.96,1080,1920,3,11.0,21.0,16.0,5.0,1
3853,463082,42,train,25.0,315,9.88,1080,1920,3,2.6,12.6,8.0,5.4,1
3848,463077,42,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
3832,462904,42,train,25.0,377,9.96,1080,1920,3,25.0,35.0,30.0,5.0,1
3854,463083,42,train,25.0,253,9.96,1080,1920,3,11.0,21.0,16.0,5.0,1
